Species Name,Common Name,Location,Contamination Zone,Radioactive Contamination Level (kBq/m²),Concentration (Bq/kg),Melanin,Edibility,Fungi Growth Rate,Fungi Growth Category,Committed Effective Dose (mSv/year),Years Since 2024,Estimated Birth Date,Estimated Death Date,Life and Death Cycles,Latitude,Longitude,pH Level,Soil Type
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 1,2998.97,310.55,False,Edible,1.0,Normal,0.04,6.7,2022-09-26 18:08:13,2025-11-19 10:46:08,1,50.10200245165305,28.313076891916026,7.8,Loam
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 2,1418.03,20.92,True,Unknown,2.127045,Normal,0.003,10.0,2024-09-22 12:45:02,2051-10-22 06:47:13,1,51.64733685629961,28.046171189873554,7.2,Loam
Amanita muscaria,Fly Agaric,Various,Zone 4,125.08,1365.79,True,Toxic,0.18762,Normal,0.178,11.7,2016-06-01 15:59:34,2039-06-19 23:30:38,1,50.75929999003681,29.696775200487437,7.6,Loam
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 3,198.64,425.36,False,Edible,1.0,Normal,0.055,10.5,2022-01-30 12:25:00,2047-02-24 18:06:20,1,51.47328842876192,29.084286637235223,7.7,Clay
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 3,438.6,377.71,False,Edible,1.0,Normal,0.049,21.7,2008-11-29 21:08:52,2033-09-17 21:48:40,1,50.40783845875116,29.434785152147604,5.0,Clay
Amanita muscaria,Fly Agaric,Various,Zone 4,116.63,1777.97,True,Toxic,0.174945,Normal,0.231,11.4,2024-11-25 12:51:35,2048-02-20 22:46:48,1,50.32486165992026,28.772476261190594,5.9,Loam
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 4,56.77,233.56,False,Edible,1.0,Normal,0.03,10.7,2017-06-12 21:33:43,2032-03-15 02:51:31,1,50.55625476033681,27.201027368171818,4.4,Sandy
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 1,2510.59,241.15,False,Edible,1.0,Normal,0.031,6.9,2018-03-20 10:42:17,2019-04-14 09:37:56,1,50.898993697299865,28.282906423959158,5.9,Clay
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 1,2855.18,3637.77,False,Edible,1.0,Normal,0.473,30.0,2005-03-31 15:17:33,2013-03-03 08:39:34,1,51.892199615929485,28.74545289548832,5.5,Sandy
Boletus russula,Russula,"Veprin, Russia",Zone 3,499.51,14268.84,False,Edible,1.0,Normal,1.855,2.9,2024-10-29 09:32:13,2043-11-08 03:08:18,1,50.63625713784956,27.099043658985703,6.5,Clay
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 3,246.05,22.72,True,Unknown,0.36907500000000004,Normal,0.003,21.3,2008-05-12 13:19:20,2045-01-25 11:57:32,1,50.88249353741831,28.594875019302375,8.0,Clay
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 2,1356.29,70.96,True,Edible,2.034435,Normal,0.009,22.0,2008-07-07 20:54:09,2051-04-27 21:20:58,1,51.89037311852697,28.681339978427847,5.4,Sandy
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 1,4298.81,361.14,False,Toxic,1.0,Normal,0.047,17.9,2009-04-23 00:05:04,2010-12-06 11:59:30,1,51.71251823482729,28.26685241477892,6.9,Sandy
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 1,2448.1,458.52,False,Edible,1.0,Normal,0.06,8.1,2018-12-19 08:46:06,2053-11-03 06:26:53,1,51.30912289314427,29.742335935551736,6.7,Loam
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 1,2532.58,15.11,True,Unknown,3.79887,Normal,0.002,13.3,2017-12-10 23:32:46,2047-08-30 20:11:03,1,50.18236242834512,28.677335142262315,6.1,Sandy
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 3,454.03,11.98,True,Unknown,0.681045,Normal,0.002,5.5,2023-03-27 04:42:41,2031-11-13 08:22:04,1,51.373547514219915,28.98866573611801,4.8,Sandy
Boletus russula,Russula,"Veprin, Russia",Zone 1,4508.23,14844.34,False,Edible,1.0,Normal,1.93,7.8,2016-12-11 01:22:13,2036-08-24 13:55:53,1,51.20370537468425,28.850075048690847,7.8,Sandy
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 2,557.33,382.08,False,Edible,1.0,Normal,0.05,3.9,2021-03-05 00:50:41,2043-03-09 12:54:25,1,51.25298339616935,28.100474958827657,5.2,Sandy
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 3,437.44,349.11,False,Edible,1.0,Normal,0.045,1.8,2023-01-13 20:53:35,2029-08-12 17:53:27,1,51.76470177141462,28.659949885110738,6.6,Sandy
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 4,78.5,386.52,False,Edible,1.0,Normal,0.05,5.7,2018-02-06 00:07:16,2049-02-17 21:02:35,1,51.098749743999505,28.730630219592353,5.7,Loam
Boletus russula,Russula,"Veprin, Russia",Zone 2,734.13,11416.01,False,Edible,1.0,Normal,1.484,19.7,2022-10-04 23:23:52,2043-06-28 14:02:40,1,51.92958899464515,28.556106851295706,6.8,Loam
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 4,108.84,382.54,False,Toxic,1.0,Normal,0.05,10.8,2014-01-23 03:07:17,2042-02-14 12:29:31,1,50.25679179282226,27.004712839209475,6.8,Clay
Gyromitra esculenta,False Morel,Various,Zone 2,664.31,896.26,True,Toxic,0.9964649999999999,Normal,0.117,20.7,2010-10-31 22:35:23,2020-08-03 10:02:00,1,51.86597995547893,27.173532399802507,6.8,Clay
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 3,205.24,473.92,False,Edible,1.0,Normal,0.062,9.2,2014-04-20 19:29:20,2025-10-13 00:42:08,1,51.596755645083796,27.970903103838673,4.5,Sandy
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 3,329.18,353.73,False,Edible,1.0,Normal,0.046,6.8,2017-12-12 22:28:17,2042-07-01 17:28:37,1,51.16149989927669,29.938081386534247,4.7,Loam
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 2,1006.93,497.35,False,Edible,1.0,Normal,0.065,5.4,2023-07-31 09:43:16,2037-09-21 20:12:53,1,51.972574660670475,28.03606734798768,4.7,Loam
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 4,160.09,452.5,False,Edible,1.0,Normal,0.059,24.6,2012-04-30 17:48:01,2025-05-16 04:21:23,1,50.27256068790771,27.719002593997242,6.8,Sandy
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 4,47.54,1396.56,True,Edible,0.07131,Normal,0.182,26.2,2017-10-28 00:54:19,2050-01-26 05:43:03,1,50.536244019730674,27.039444964637717,5.0,Sandy
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 1,2886.14,330.08,False,Edible,1.0,Normal,0.043,12.8,2014-09-24 16:10:31,2053-09-17 07:44:30,1,50.50687280898831,27.667330034842188,5.2,Sandy
Gyromitra esculenta,False Morel,Various,Zone 4,89.76,723.55,True,Toxic,0.13464,Normal,0.094,28.8,1997-04-16 01:52:38,2012-10-26 18:36:36,1,51.92876498441131,28.375609051115983,5.9,Loam
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 1,2706.17,534.72,False,Edible,1.0,Normal,0.07,3.1,2023-02-11 15:30:56,2035-08-03 12:25:12,1,51.66501090148148,27.740110062753327,5.1,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 2,660.15,475.04,False,Toxic,1.0,Normal,0.062,28.2,2015-02-20 04:15:22,2028-06-03 01:19:43,1,51.86526353679466,27.7269714028952,6.8,Sandy
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 2,1384.27,16150.25,False,Edible,1.0,Normal,2.1,2.7,2021-06-09 08:36:43,2047-12-10 12:22:30,1,51.208423634197565,29.2973951704111,7.7,Clay
Wangiella dermatitidis,Black Yeast,Worldwide,Zone 1,4088.57,8.7,True,Unknown,6.132854999999999,Normal,0.001,24.0,2011-04-22 11:40:36,2030-09-16 01:17:33,1,51.50446496265771,27.778935740393095,5.6,Loam
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 4,56.04,381.1,False,Edible,1.0,Normal,0.05,21.1,2006-06-09 19:13:42,2032-03-16 12:42:10,1,50.00983704396774,27.963161587543105,5.9,Loam
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 1,1553.63,244.57,False,Edible,1.0,Normal,0.032,18.6,2023-04-11 03:57:40,2048-04-30 10:17:28,1,50.97389135237682,27.180473447028746,7.0,Sandy
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 3,383.9,5.22,True,Unknown,0.57585,Normal,0.001,24.2,2017-05-27 18:00:47,2043-07-16 08:10:02,1,51.22534398820287,29.937379216896574,6.4,Clay
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 1,2771.5,8.13,True,Unknown,4.15725,Normal,0.001,16.6,2015-11-10 22:39:46,2018-12-07 00:30:32,1,51.13125739465119,29.32818325906546,5.3,Clay
Cryptococcus neoformans,Cryptococcus,Worldwide,Zone 4,62.96,15.59,True,Unknown,0.09444,Normal,0.002,16.7,2009-08-17 00:47:24,2019-11-22 17:54:42,1,50.59212478178373,27.950249291260494,7.5,Clay
Amanita muscaria,Fly Agaric,Various,Zone 4,161.19,1938.21,True,Toxic,0.241785,Normal,0.252,5.6,2022-05-10 13:10:51,2022-12-04 11:37:54,1,51.23823652260997,27.746943676739104,6.5,Clay
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 4,98.93,342.54,False,Edible,1.0,Normal,0.045,5.2,2022-06-25 19:36:36,2040-04-05 00:05:55,1,51.47603166659835,27.657077571294884,6.2,Sandy
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 1,2321.97,411.65,False,Edible,1.0,Normal,0.054,21.9,2016-11-26 05:58:05,2047-05-02 19:07:14,1,51.476194427584275,27.40370938420442,4.3,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 3,288.12,511.29,False,Toxic,1.0,Normal,0.066,8.4,2024-07-16 05:09:41,2052-04-17 10:54:47,1,51.20625213342792,28.69294209570058,5.0,Loam
Amanita phalloides,Death Cap,Various,Zone 3,192.14,282.9,False,Toxic,1.0,Normal,0.037,25.4,2024-09-26 15:00:10,2051-12-01 03:42:17,1,51.09774564909873,27.85920463985995,5.7,Sandy
Amanita muscaria,Fly Agaric,Various,Zone 4,177.76,1899.19,True,Toxic,0.26664,Normal,0.247,5.8,2019-05-11 07:58:59,2039-12-20 18:56:39,1,50.15923485313498,29.233144583535566,6.1,Sandy
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 2,733.38,564.83,False,Edible,1.0,Normal,0.073,21.6,2009-08-01 07:14:28,2049-12-14 18:34:43,1,51.44524726884805,28.117064197387414,5.4,Sandy
Amanita muscaria,Fly Agaric,Various,Zone 3,278.6,1164.04,True,Toxic,0.41790000000000005,Normal,0.151,13.7,2017-11-03 11:04:42,2035-12-27 00:59:04,1,50.41559886794435,27.25382658367591,6.2,Sandy
Boletus russula,Russula,"Veprin, Russia",Zone 1,3641.4,5941.04,False,Edible,1.0,Normal,0.772,1.2,2022-04-11 05:57:33,2027-07-08 03:28:23,1,50.32589434805956,29.243939992033845,4.2,Sandy
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 3,234.08,474.73,False,Edible,1.0,Normal,0.062,6.6,2019-04-03 16:49:53,2054-12-03 18:43:14,1,50.8644472113167,29.7718220821011,7.5,Loam
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 1,4588.35,217.39,False,Edible,1.0,Normal,0.028,1.5,2022-02-08 03:14:13,2036-08-07 17:33:54,1,50.43752584754638,27.163157482644085,6.1,Loam
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 3,320.11,19262.65,False,Edible,1.0,Normal,2.504,24.7,2020-03-06 04:35:29,2043-10-01 05:26:17,1,50.872345924963966,29.61886618364252,4.1,Clay
Hygrophorus russula,Russula Waxcap,"Hilton, Ukraine",Zone 3,249.15,263.8,False,Edible,1.0,Normal,0.034,9.8,2015-09-01 17:52:18,2015-12-04 19:48:29,1,51.74864335866712,27.931150360265605,4.4,Loam
Boletus russula,Russula,"Veprin, Russia",Zone 3,410.54,6518.69,False,Edible,1.0,Normal,0.847,27.0,2010-05-15 04:38:36,2027-01-31 04:13:28,1,50.39973501441319,29.674280567637567,5.5,Sandy
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 1,4945.82,436.42,False,Edible,1.0,Normal,0.057,21.7,2013-03-11 17:56:44,2038-12-27 21:42:40,1,51.05278694405081,28.433306734944516,6.0,Sandy
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 4,154.61,3401.7,False,Edible,1.0,Normal,0.442,22.8,2016-01-21 12:57:46,2048-09-06 08:25:39,1,51.357850236519916,27.983183384305104,4.4,Sandy
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 1,1549.06,205.47,False,Edible,1.0,Normal,0.027,22.5,2020-07-28 16:52:01,2045-03-13 05:49:52,1,51.67133316760072,27.969081658817952,4.5,Sandy
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 3,317.75,1043.33,False,Edible,1.0,Normal,0.136,3.4,2021-06-21 15:35:04,2024-05-22 07:53:45,1,50.32073837680726,29.26696890522371,6.5,Clay
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 1,2423.34,229.62,False,Edible,1.0,Normal,0.03,8.9,2015-06-19 10:19:20,2044-04-26 20:16:43,1,50.94551722544948,29.483103108636595,6.1,Sandy
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 3,278.87,331.28,False,Edible,1.0,Normal,0.043,19.3,2019-06-29 06:59:06,2044-09-03 01:03:20,1,50.755158839035374,27.86662075365454,8.0,Loam
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 3,279.22,220.53,False,Edible,1.0,Normal,0.029,26.2,2010-06-01 05:17:47,2010-11-28 20:32:46,1,51.11416269462904,29.326475537092175,6.5,Clay
Gyromitra esculenta,False Morel,Various,Zone 2,794.96,619.55,True,Toxic,1.19244,Normal,0.081,4.7,2021-12-05 23:30:01,2022-10-23 12:52:58,1,50.334336751014575,29.44256918611062,6.0,Sandy
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 1,4683.47,443.77,False,Edible,1.0,Normal,0.058,6.7,2023-05-04 01:47:04,2041-02-01 05:25:06,1,50.64417219572715,28.492677569295417,4.5,Sandy
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 2,583.78,393.11,False,Edible,1.0,Normal,0.051,16.2,2011-02-09 05:48:42,2013-05-18 07:26:37,1,51.292266532889805,28.92587536114812,6.5,Clay
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 4,177.1,1757.03,False,Edible,1.0,Normal,0.228,8.0,2015-09-21 05:18:10,2047-05-31 09:48:37,1,50.80017902282956,27.677063795592147,6.4,Clay
Leccinum scabrum,Brown Birch Bolete,Chernobyl Exclusion Zone,Zone 4,69.56,744.26,True,Edible,0.10433999999999999,Normal,0.097,28.5,2002-05-25 13:32:41,2009-08-20 17:20:31,1,51.38034427275826,27.36363041993841,6.0,Sandy
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 2,1280.15,558.1,False,Edible,1.0,Normal,0.073,1.0,2023-08-27 01:14:09,2037-03-16 22:45:06,1,51.53499530774851,28.890148269412965,6.0,Sandy
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 1,4548.8,275.24,False,Edible,1.0,Normal,0.036,19.8,2008-09-26 20:08:02,2029-05-23 19:38:38,1,51.615048734490024,27.94667393780984,7.7,Sandy
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 4,79.24,743.07,False,Edible,1.0,Normal,0.097,15.4,2015-03-18 22:22:22,2025-09-21 09:16:01,1,50.61618325360452,29.729283145589484,7.6,Clay
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 1,2007.87,320.85,False,Edible,1.0,Normal,0.042,6.2,2020-10-28 20:25:12,2045-10-22 11:09:44,1,51.0858258315809,27.46354067930969,4.0,Sandy
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 2,607.03,372.93,False,Edible,1.0,Normal,0.048,6.3,2019-08-02 10:31:23,2044-07-20 14:04:30,1,51.325636047132654,27.754882636002304,5.6,Sandy
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 3,252.01,18374.78,False,Edible,1.0,Normal,2.389,5.7,2022-01-05 17:55:05,2031-12-28 21:30:07,1,51.60888600125316,27.04969440932144,4.3,Sandy
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 3,337.32,1.0,True,Unknown,0.50598,Normal,0.0,18.5,2017-09-29 21:36:05,2042-02-14 05:08:35,1,50.53871733182627,28.915092913602724,6.5,Clay
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 3,371.49,1768.53,False,Edible,1.0,Normal,0.23,8.6,2017-10-21 01:14:46,2043-11-09 03:07:23,1,50.53301350066864,28.45410780217599,5.2,Clay
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 3,553.85,361.5,False,Edible,1.0,Normal,0.047,19.3,2013-11-02 01:17:22,2023-11-13 05:44:11,1,50.435655485816454,27.859321139540434,6.1,Sandy
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 3,428.8,205.14,False,Edible,1.0,Normal,0.027,16.9,2019-12-30 03:16:52,2038-11-05 16:38:16,1,51.05837075481113,29.25747151613056,4.6,Clay
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 4,156.69,23.91,True,Unknown,0.235035,Normal,0.003,28.3,2022-11-24 00:30:05,2029-11-04 09:41:00,1,50.60899197576634,28.339197702344027,6.3,Loam
Mycena flavoalba,Yellowleg Bonnet,"Vesniane, Ukraine",Zone 4,125.35,401.08,False,Edible,1.0,Normal,0.052,8.0,2021-07-01 14:13:01,2053-05-27 01:43:16,1,51.44447007016333,28.96461312025964,5.7,Sandy
Amanita muscaria,Fly Agaric,Various,Zone 1,2771.19,1719.61,True,Toxic,4.156785,Normal,0.224,17.6,2013-03-05 19:27:09,2025-12-15 21:26:09,1,50.34337298162351,29.76006166310162,7.5,Loam
Cladosporium sphaerospermum,Radiotrophic Fungus,International Space Station,Zone 4,113.36,15.75,True,Unknown,0.17004,Normal,0.002,20.6,2010-06-06 04:34:41,2014-09-28 13:02:18,1,50.48424962658822,27.079724583078676,4.9,Clay
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 2,889.55,320.86,False,Edible,1.0,Normal,0.042,20.7,2016-01-17 20:40:41,2031-06-23 10:12:16,1,50.80644486307963,29.395239197680073,6.9,Clay
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 2,1277.94,205.67,False,Edible,1.0,Normal,0.027,4.9,2019-07-03 21:40:30,2024-03-25 04:03:43,1,51.52911022834056,29.440630656343288,6.8,Sandy
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 4,148.23,328.63,False,Edible,1.0,Normal,0.043,7.8,2024-08-23 22:12:14,2033-08-31 02:13:17,1,50.41252424974819,28.57175556798561,7.8,Sandy
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 2,1427.16,377.22,False,Edible,1.0,Normal,0.049,21.8,2015-12-25 00:44:06,2022-12-05 08:09:54,1,51.60285371033403,29.900228289321863,7.8,Sandy
Gyromitra esculenta,False Morel,Various,Zone 1,2282.73,689.84,True,Toxic,3.424095,Normal,0.09,3.7,2020-06-24 07:24:31,2044-11-23 06:38:43,1,51.220499189125334,27.204383506735155,6.3,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 1,4242.27,532.68,False,Toxic,1.0,Normal,0.069,26.4,2021-04-21 21:31:06,2030-09-25 02:38:35,1,50.730462710116015,29.253752240054073,7.0,Clay
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 1,1658.05,248.38,False,Edible,1.0,Normal,0.032,18.4,2012-12-19 10:04:24,2043-05-12 04:27:47,1,50.202506729646935,29.343505916668654,6.1,Sandy
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 3,196.66,227.79,False,Edible,1.0,Normal,0.03,6.6,2017-11-21 18:32:40,2028-12-28 15:50:19,1,51.72352081063384,29.997692675501384,5.7,Clay
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 4,123.67,532.39,False,Toxic,1.0,Normal,0.069,10.4,2015-09-16 04:55:08,2018-08-18 06:09:23,1,50.7706900078259,27.84315749147765,7.5,Loam
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 3,525.73,317.93,False,Edible,1.0,Normal,0.041,21.8,2008-09-08 23:33:55,2013-08-27 02:32:41,1,50.71719231500742,28.327478248766766,6.6,Sandy
Marasmius oreades,Fairy Ring Champignon,"Voronkov, Ukraine",Zone 4,77.27,277.7,False,Edible,1.0,Normal,0.036,23.9,2017-09-02 20:51:38,2029-10-19 13:41:57,1,50.80597407652093,28.85314740370768,7.0,Sandy
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 3,268.64,334.75,False,Edible,1.0,Normal,0.044,29.0,2017-06-25 10:21:52,2042-09-16 02:25:14,1,51.77388678413052,29.66813563865254,4.3,Sandy
Gyromitra esculenta,False Morel,Various,Zone 4,158.3,681.7,True,Toxic,0.23745000000000005,Normal,0.089,28.4,2004-12-20 13:07:11,2030-01-30 05:46:16,1,50.80521345405303,27.12396634494049,6.0,Clay
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 4,77.02,16806.12,False,Edible,1.0,Normal,2.185,15.0,2017-12-03 16:00:55,2052-04-18 07:30:33,1,51.506158392830805,28.693398003507923,7.6,Loam
Amanita phalloides,Death Cap,Various,Zone 4,88.15,343.64,False,Toxic,1.0,Normal,0.045,24.4,2010-07-26 23:17:49,2047-10-04 16:29:33,1,51.825611327913364,27.805695820761336,7.7,Loam
Boletus chanteral,Chanterelle,"Veprin, Russia",Zone 1,1927.99,1801.27,False,Edible,1.0,Normal,0.234,15.0,2012-08-26 06:17:57,2040-03-02 10:09:57,1,50.6953838650083,29.738641064414995,7.6,Sandy
Pholiota squarrosa,Shaggy Scalycap,"Budaörs, Hungary",Zone 2,1080.7,281.69,False,Edible,1.0,Normal,0.037,29.7,2024-12-10 20:00:39,2038-11-12 11:09:57,1,50.75823045790968,28.962186820807688,7.0,Clay
Melanoleuca melaleuca,Common Cavalier,"Near Chernobyl, Ukraine",Zone 3,411.98,275.63,False,Edible,1.0,Normal,0.036,2.6,2021-10-06 11:50:04,2051-11-06 03:10:05,1,51.473740931121085,27.846198851152902,4.4,Loam
Hebeloma crustuliniforme,Poison Pie,"Ivankov, Ukraine",Zone 2,1247.78,516.71,False,Toxic,1.0,Normal,0.067,2.5,2022-04-18 09:52:06,2044-01-29 02:57:02,1,50.51473584505887,27.005553486273204,6.4,Clay
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 2,811.18,1316.73,False,Edible,1.0,Normal,0.171,23.0,2006-02-18 15:27:26,2033-05-31 03:20:54,1,50.374656895704916,27.16088857631846,7.7,Loam
Coprinopsis atramentaria,Inky Cap,"Bingen-am-Rhein, Germany",Zone 3,508.65,228.67,False,Edible,1.0,Normal,0.03,20.8,2014-08-17 23:03:45,2029-02-11 00:28:00,1,51.68801380017046,27.450223466199937,4.7,Loam
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 4,63.68,358.38,False,Edible,1.0,Normal,0.047,18.2,2007-03-08 00:24:59,2050-03-31 07:09:30,1,51.980083824334464,28.362708917844138,5.7,Clay
Inocybe geophylla,Earthy Inocybe,"EcoCenter, Ukraine",Zone 2,1377.22,267.74,False,Edible,1.0,Normal,0.035,6.1,2024-03-22 18:21:36,2047-12-13 22:30:34,1,50.50973784094598,29.862791104381945,4.2,Sandy
Gyromitra esculenta,False Morel,Various,Zone 3,504.57,668.85,True,Toxic,0.7568549999999999,Normal,0.087,29.5,2000-06-09 18:44:58,2018-10-27 00:08:11,1,51.06709596912413,28.032348225106894,8.0,Sandy
Amanita phalloides,Death Cap,Various,Zone 1,2974.31,366.38,False,Toxic,1.0,Normal,0.048,29.4,2000-12-16 15:16:31,2028-08-09 21:04:43,1,50.57243788865758,28.841457223869515,5.6,Sandy
Boletus luteus,Slippery Jack,"Veprin, Russia",Zone 1,3366.19,14676.72,False,Edible,1.0,Normal,1.908,27.4,1999-11-13 22:24:52,2034-02-11 18:39:24,1,51.283883040202596,27.65400665372553,4.8,Clay
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 3,196.51,1390.84,False,Edible,1.0,Normal,0.181,14.9,2024-02-01 23:22:12,2036-12-06 22:02:45,1,51.41975182037655,29.984346584969046,5.0,Clay
Boletus edulis,Porcini,"Korosten, Ukraine",Zone 1,3818.55,183.49,False,Edible,1.0,Normal,0.024,7.6,2023-02-21 08:46:18,2041-06-07 03:38:28,1,51.77808172904206,28.76607717330232,5.4,Sandy
Cortinarius praestans,Radiation Webcap,Chernobyl Village,Zone 1,2234.22,538.57,False,Edible,1.0,Normal,0.07,1.7,2023-02-08 20:35:38,2024-12-11 05:10:01,1,50.04099840921303,29.195657023927275,5.5,Clay
Coprinellus micaceus,Mica Cap,"Vesniane, Ukraine",Zone 2,946.52,393.1,False,Edible,1.0,Normal,0.051,25.3,2013-03-23 15:16:21,2033-07-12 21:14:14,1,51.78829896144678,29.194966050111653,4.0,Clay
Lactarius deliciosus,Saffron Milk Cap,"Red Forest, Ukraine",Zone 3,429.6,334.34,False,Edible,1.0,Normal,0.043,29.9,2020-03-19 19:35:46,2039-11-25 19:44:49,1,50.38633896392727,29.20526594223835,5.3,Sandy
Psathyrella candolleana,Pale Brittlestem,"Near Zalizia, Ukraine",Zone 1,1889.57,224.89,False,Edible,1.0,Normal,0.029,19.8,2006-05-07 15:09:55,2028-01-02 13:33:19,1,51.950179861624065,28.57427734367892,7.4,Sandy
Leccinum aurantiacum,Red-Capped Scaber Stalk,"Lugine, Ukraine",Zone 3,443.33,312.31,False,Edible,1.0,Normal,0.041,6.3,2017-01-29 07:57:26,2037-07-06 07:35:57,1,51.91641399930872,29.250031425414402,6.1,Sandy
